"<phenotype>","Trait1","Trait2","Trait3","Trait4","Trait5","Trait6","Trait7","Trait8","Trait9","Trait10","Trait11","Trait12","Trait13","Trait14","Trait15","Trait16","Trait17","Trait18"
"UI10.00073.Mysterious.Maiden",-0.525244323731972,-10.0812341569257,-0.0561387339609756,-0.308449390730977,0.117069671083949,-2.41028420556827,-1.10574036667786,-0.755245914600684,NA,-0.0352206806058429,0.194189462894979,-0.0132652266617655,-2.95972953097622,0.000433291410189305,-1.39752539305241,-0.495128776241507,-0.574721181443802,-1.1758710760738
"UI10.00075.November.Sunset",-0.790292681689771,-21.2790129268944,-0.179334799391445,-0.484879847446634,-0.574919282689595,-0.0761366966819539,-1.06621770619763,-0.547797160681225,-0.634460724266132,-0.0401917501562171,0.203454807678199,0.542202728460415,3.04301850821316,-0.000196744138884925,-0.98383875991436,0.228431980191409,-0.899815318123533,-0.827797152732805
"UI10.00078.Puenktchen",-0.839796514517153,-24.4595101094368,-0.315880194055592,-0.155663733566584,-0.853775518133179,-2.84853929170703,-1.91160583167586,-1.53239362013829,NA,-0.0222230367229027,0.178574244936644,0.351834093022863,NA,NA,-3.4342861503238,0.720108938506303,-0.93550936959028,-2.88959168194881
"UI10.00079.Rigoletto",-1.4040964938706,-41.7353757320485,-0.497177235075031,-0.799013215032122,-0.492535553978113,-4.00657268043061,-2.00145575912389,-1.03348170818364,-0.934605169863729,-0.0401917501562171,0.204990004912351,1.74789089888735,2.62363695492267,-0.000171615879124483,-1.99011077229157,-0.95448628537051,-1.75822329766052,-1.67446953513965
"UI10.00080.Roland",0.681225757939983,37.890714249724,0.282777957091352,0.480270678826837,-0.240113343326897,1.33624416690207,0.0277825392277374,0.0562866153389632,0.114108912779634,0.14511904680204,0.202444464437722,-1.00616243474683,-1.06731681193292,-0.000157087142959666,0.0947200706676902,1.95518597834928,0.78687484778939,0.0796970072636022
"UI10.00081.Roter.Pfeil",-1.2703772309164,-28.0633790725949,-0.584716425111778,-0.65952360923388,-0.486188582302684,-1.36800198822363,-1.74967100498166,-1.15147512696209,-0.746890418208352,-0.0417051966119775,0.204605129252695,1.46470027006077,4.0248710877059,-0.000119199405424604,-2.27256617607116,-0.12659027232699,-1.8840512449341,-1.91212613961317
"UI10.00082.Rotsilber",-0.116606294410516,7.37997304072871,-0.00733911200613351,-0.0170332637396079,-0.336081221337772,0.725578216926889,-0.0642335608310209,-0.036226853236514,-0.0732944296377717,-0.0417051966119775,0.204605129252695,0.193824690769552,0.880291390102106,-0.000157461309210946,-0.018237211893252,1.06415238614499,-0.197655683933328,-0.015344701477528
"UI10.00083.Sarabande",-0.809585889654692,-26.9781626299104,-0.313119855443895,-0.33165833196072,-0.960818743820165,-2.86535401122296,-1.74083765700247,-0.934051741823089,-0.137404924669907,-0.0388573810198962,0.203031227343103,0.772012069045885,-0.863625463179355,0.0000431673342963942,-1.82146518855103,1.42261570131287,-0.964746308391982,-1.53257196030854
"UI10.00084.Silberfeder",0.0753111911400239,-2.05317888917571,-0.167485822160741,0.00226275268298026,0.168689689691235,-0.473431340768472,0.860684609122973,0.623722875566435,0.332410334939022,-0.0417051966119775,0.204605129252695,0.701342349092468,-2.28065814451894,-0.000157461309210946,1.00897162911964,-0.401609218377341,-0.100947024124152,0.848943826806774
"UI10.00085.Silberfeder",0.460049327127914,31.7596055603897,0.161124618543043,-0.0408508599697212,-0.0205709769069356,0.809778386063535,-0.0761534755850097,-0.0679981918153614,-0.26884675047671,-0.0417051966119775,0.204605129252695,-0.553455256860201,-2.28065814451894,0.0000685495479470462,-0.0802746985066129,1.22295632969296,0.282699781661622,-0.0675427413139558
"UI10.00088.Silberturm",1.09351504434093,18.5313221619202,0.328908337810939,0.303699620537688,0.36888392857086,2.037797010131,1.60231705024635,0.991846168531048,0.654277140955943,-0.0401917501562171,0.202757492280127,-0.32645499912035,-5.29553854354956,-0.0000626378816701189,1.61234231123523,0.00628564056409539,1.25947141320007,1.3566169873396
"UI10.00089.Sirene",-0.213543058142005,-21.4380174753043,-0.0339791989557974,-0.0784424750280705,0.11884782467533,-1.96227631870838,-0.886809748058998,-0.475974517104886,-0.373371335981693,-0.0388573810198962,0.201078819870672,0.189614304093122,-0.442176806935412,-0.0000402893679486492,-0.85335612751353,-0.944878212042138,-0.0183507924799621,-0.718009699796477
"UI10.00092.Strictus",-0.170965101797463,0.178118292829383,-0.0620124928825072,-0.0991484529274949,-0.0765216425477258,-3.54288009584475,-1.25447353729904,-0.734854694148199,-0.38978230266868,-0.0414423348323606,0.20619240300041,-0.209037699474046,-0.654824969254462,-0.000113233528899405,-1.41562773015369,0.348603199923757,-0.286816354592742,-1.19110229454017
"UI10.00094.Super.Stripe",-0.100129919679585,21.372562011778,-0.00542038290018978,-0.0937896925103542,0.0222593916112358,-1.34622656071069,-0.0897214819997546,-0.156608503713296,0.0563921980962606,-0.031148831340663,0.189943926224566,0.690406669997122,-7.78505655165574,0.000129875830022644,-0.26984529679732,0.734067039927318,-0.338815081021192,-0.227046521754084
"UI10.00096.Undine",-1.02223586581911,-18.6085948799632,-0.377122351977574,-0.235423913184918,-0.379584395310752,-2.89589222429332,-1.17028673450556,-0.594453426201655,-0.425096629496129,-0.0417051966119775,0.204605129252695,0.920784971294074,3.27268348580525,-0.000180011803229888,-1.09382678245895,0.0893856404407141,-1.27518650162299,-0.920340540556869
"UI10.00097.Variegatus",-0.863933257678629,-26.2321178955252,-0.32406371378581,-0.46374396078171,-0.32612073201861,-2.92397029047554,-0.838927816989224,-0.506578327721604,-0.287158074355275,-0.0417051966119775,0.204605129252695,0.302592086215009,-3.32266974335271,-0.000180011803229778,-0.915052745457605,-0.518373995152391,-1.09029391726741,-0.76992093437145
"UI10.00099.Wetterfahne",-1.2016675596117,-30.0271185781858,-0.297875029133351,-0.564163651891381,-0.22888028729175,-4.2469605140032,-1.57584753130121,-0.929895212346675,-1.0187472702825,-0.0409117852909931,-0.212378060422796,-0.0587533739026773,-0.718468026422046,-0.000166924482063682,-1.84609642489882,-1.04480309377957,-1.37251747478931,-1.55329656290046
"UI10.00101.Yaku.Jima.Dwarf",-0.33564798948119,-8.19573339160557,-0.255044023477851,-0.181938576899382,-0.715169079098206,0.0122706488016193,0.856386669238534,0.51737953771851,0.529109250515483,-0.0417051966119775,0.204605129252695,-0.315255928128726,-4.91895962368883,0.000226118809925312,0.7654648548883,1.39693331823322,-0.592664535969636,0.64405841001058
"UI10.00102.Zebrinus",1.26728513884275,37.6390392094786,0.466373153191165,0.405471770375643,0.726358428063584,0.119997518163294,1.48763223342499,0.991685840202929,0.748816689308137,-0.037472089059555,0.196370482326922,-0.462650879068226,-5.13696158165206,-0.000202961898930085,1.59220301750176,-0.110065006066001,1.44866853340738,1.33967188343026
"UI10.00104.Zwergzebra",-1.06995019677375,-25.2932594801166,-0.39852071979953,-0.442569630698886,-0.157789093200452,0.256543320278346,-1.98480396044712,-0.962079941603641,-1.17982590427818,-0.0417051966119775,0.204605129252695,1.01183927609967,3.65888986299712,-0.000180011803229778,-1.84432969999001,-0.752983164050838,-1.38394872225067,-1.55181004915883
"UI10.00106.transmorrisonensis",-0.728275717493716,-29.7529513941108,-0.29621082082544,-0.11166385914148,-0.568517019964384,-4.21212439877548,-2.0273217060013,-1.13340746923113,-0.923818310071665,-0.0388573810198962,0.202620550884127,-0.548417205584559,3.37139714621581,0.000289336394409172,-2.24006224360951,-0.0150968147529067,-0.699890395801124,-1.88477748874836
"UI11.00009.Positano",-0.893104115355566,-23.3879033460833,-0.381017352013297,-0.372419228826258,-0.703517007841891,-1.63631280828821,-2.09537108555134,-1.03180709588638,-1.24072817729113,-0.0417051966119775,0.205315462906324,1.80969672661084,3.10666156538075,-0.000202692499362757,-1.99402975727649,0.519879929472468,-1.17834927064622,-1.67776695006783
"UI11.00024.Flamingo",0.643253938959281,36.4603211191213,0.367953885247079,0.491782495701018,-0.132116626258842,1.78083942355969,0.301010577035183,0.158382021353238,-0.0796010612287754,-0.0417051966119775,0.204605129252695,-0.914800716977886,-0.861635198543835,0.0000869080076622129,0.276210451724929,1.6603873095555,0.864988858667456,0.232402132159892
"UI12.00001.Zwergelefant",-1.34613237411843,-33.1429721554541,-0.392433528070852,-0.562362918357682,-0.338053933843447,-0.579254130604385,-1.96446642614082,-1.20064910008792,-1.21317407978905,-0.0417051966119775,0.204605129252695,1.64344182470111,3.25245833332217,-0.00020256229724883,-2.41194676902191,-0.755851100583663,-1.60372863984779,-2.02940029335775
"UI12.00002.Malepartus",0.94475445016167,28.3757545820477,0.451255231300495,0.452303900737845,0.0737073906456694,-0.165374276762929,1.10153290625642,0.866089961391122,0.67798828706792,-0.0417051966119775,0.204605129252695,0.498015902821447,-1.79292482718751,-0.000112360321172951,1.36139396109154,0.866831487776896,1.24869440315434,1.14547026473557
